Record_ID,Base_Ingredient_Name,Dish_Variant_Name,Category,Cooking_Method,Fat_Medium_Used,Moisture_g,Energy_kcal,Protein_g,Total_Fat_g,Carbohydrate_g,Dietary_Fiber_g,Sugars_g,Calcium_mg,Iron_mg,Zinc_mg,Potassium_mg,Sodium_mg,Vitamin_C_mg,Thiamin_B1_mg,Folate_mcg,Glycemic_Index_Est,NOVA_Group
IND-005595,Fish (Rohu),Fish (Rohu) (Deep-Fried in Mustard Oil) [Home-Style],Meats/Poultry,Deep-Fried,Mustard Oil,39.8,288.5,44.6,12.23,0.0,0.0,0.0,77.15,1.86,1.86,664.39,299.23,0.0,0.093,22.6,0,3
IND-005596,Fish (Rohu),Fish (Rohu) (Deep-Fried in Mustard Oil) [Low-Oil (Light)],Meats/Poultry,Deep-Fried,Mustard Oil,39.6,255.4,44.79,8.47,0.0,0.0,0.0,77.49,1.87,1.87,667.26,236.92,0.0,0.093,22.7,0,3
IND-005597,Fish (Rohu),Fish (Rohu) (Deep-Fried in Mustard Oil) [Rich/Festive],Meats/Poultry,Deep-Fried,Mustard Oil,34.5,327.1,45.0,16.35,0.0,0.0,0.0,83.95,2.02,2.02,722.89,376.25,0.0,0.101,24.6,0,3
IND-005598,Fish (Rohu),Fish (Rohu) (Deep-Fried in Mustard Oil) [Restaurant-Style],Meats/Poultry,Deep-Fried,Mustard Oil,35.0,311.8,45.0,14.64,0.0,0.0,0.0,83.37,2.01,2.01,717.92,347.06,0.0,0.101,24.4,0,3
IND-005599,Fish (Rohu),Fish (Rohu) (Deep-Fried in Refined Oil) [Home-Style],Meats/Poultry,Deep-Fried,Refined Oil,43.4,275.9,41.97,12.0,0.0,0.0,0.0,72.6,1.75,1.75,625.2,289.84,0.0,0.088,21.2,0,3
IND-005600,Fish (Rohu),Fish (Rohu) (Deep-Fried in Refined Oil) [Low-Oil (Light)],Meats/Poultry,Deep-Fried,Refined Oil,43.9,240.1,41.58,8.19,0.0,0.0,0.0,71.94,1.73,1.73,619.46,225.46,0.0,0.087,21.0,0,3
IND-005601,Fish (Rohu),Fish (Rohu) (Deep-Fried in Refined Oil) [Rich/Festive],Meats/Poultry,Deep-Fried,Refined Oil,47.4,295.8,39.01,15.53,0.0,0.0,0.0,67.49,1.62,1.62,581.16,342.28,0.0,0.081,19.7,0,3
IND-005602,Fish (Rohu),Fish (Rohu) (Deep-Fried in Refined Oil) [Restaurant-Style],Meats/Poultry,Deep-Fried,Refined Oil,33.8,312.4,45.0,14.71,0.0,0.0,0.0,84.89,2.04,2.04,731.06,350.21,0.0,0.102,24.8,0,3
IND-005603,Fish (Rohu),Fish (Rohu) (Deep-Fried in Sunflower Oil) [Home-Style],Meats/Poultry,Deep-Fried,Sunflower Oil,33.6,293.6,45.0,12.63,0.0,0.0,0.0,85.13,2.05,2.05,733.05,315.68,0.0,0.103,24.9,0,3
IND-005604,Fish (Rohu),Fish (Rohu) (Deep-Fried in Sunflower Oil) [Low-Oil (Light)],Meats/Poultry,Deep-Fried,Sunflower Oil,42.2,245.8,42.79,8.3,0.0,0.0,0.0,74.02,1.78,1.78,637.45,229.78,0.0,0.089,21.7,0,3
IND-005605,Fish (Rohu),Fish (Rohu) (Deep-Fried in Sunflower Oil) [Rich/Festive],Meats/Poultry,Deep-Fried,Sunflower Oil,43.9,308.0,41.55,15.75,0.0,0.0,0.0,71.88,1.73,1.73,619.02,351.36,0.0,0.087,21.0,0,3
IND-005606,Fish (Rohu),Fish (Rohu) (Deep-Fried in Sunflower Oil) [Restaurant-Style],Meats/Poultry,Deep-Fried,Sunflower Oil,38.6,309.7,45.0,14.41,0.0,0.0,0.0,78.73,1.9,1.9,677.97,337.48,0.0,0.095,23.0,0,3
IND-005607,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Punjabi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,81.1,158.4,13.91,10.3,2.5,0.0,0.0,23.7,0.58,0.58,203.6,369.46,0.0,0.028,6.7,0,3
IND-005608,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Punjabi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Coconut Oil,84.6,109.2,11.34,5.99,2.5,0.0,0.0,19.32,0.47,0.47,165.98,243.32,0.0,0.023,5.5,0,3
IND-005609,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Punjabi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Coconut Oil,86.1,177.7,10.24,14.08,2.5,0.0,0.0,17.45,0.42,0.42,149.92,473.42,0.0,0.021,4.9,0,3
IND-005610,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Punjabi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,86.2,160.8,10.13,12.25,2.5,0.0,0.0,17.25,0.42,0.42,148.2,421.0,0.0,0.02,4.9,0,3
IND-005611,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, South Indian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,84.5,124.4,11.41,8.09,1.5,0.0,0.0,19.43,0.47,0.47,166.95,320.56,0.0,0.023,5.5,0,3
IND-005612,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, South Indian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Coconut Oil,83.7,98.6,12.02,4.94,1.5,0.0,0.0,20.47,0.5,0.5,175.9,205.73,0.0,0.024,5.8,0,3
IND-005613,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, South Indian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Coconut Oil,82.3,160.9,13.02,11.42,1.5,0.0,0.0,22.18,0.54,0.54,190.56,443.29,0.0,0.026,6.3,0,3
IND-005614,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, South Indian Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,86.9,132.1,9.68,9.71,1.5,0.0,0.0,16.48,0.4,0.4,141.63,379.4,0.0,0.019,4.7,0,3
IND-005615,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Bengali Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,82.2,142.9,13.08,8.73,3.0,0.0,0.0,22.28,0.54,0.54,191.42,346.5,0.0,0.026,6.3,0,3
IND-005616,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Bengali Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Coconut Oil,85.2,101.7,10.89,5.12,3.0,0.0,0.0,18.55,0.45,0.45,159.41,221.72,0.0,0.022,5.2,0,3
IND-005617,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Bengali Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Coconut Oil,83.7,168.5,11.99,12.06,3.0,0.0,0.0,20.42,0.5,0.5,175.47,459.62,0.0,0.024,5.8,0,3
IND-005618,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Bengali Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,84.3,152.9,11.59,10.5,3.0,0.0,0.0,19.75,0.48,0.48,169.65,406.21,0.0,0.023,5.6,0,3
IND-005619,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Gujarati Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,82.8,136.1,12.7,7.7,4.0,0.0,0.0,21.64,0.53,0.53,185.92,335.16,0.0,0.025,6.1,0,3
IND-005620,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Gujarati Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Coconut Oil,86.8,95.3,9.76,4.47,4.0,0.0,0.0,16.62,0.4,0.4,142.81,207.69,0.0,0.02,4.7,0,3
IND-005621,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Gujarati Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Coconut Oil,84.0,158.4,11.78,10.59,4.0,0.0,0.0,20.07,0.49,0.49,172.45,448.89,0.0,0.024,5.7,0,3
IND-005622,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Gujarati Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,86.6,137.5,9.9,9.11,4.0,0.0,0.0,16.86,0.41,0.41,144.86,390.19,0.0,0.02,4.8,0,3
IND-005623,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,80.0,140.1,14.69,8.37,1.5,0.0,0.0,25.03,0.61,0.61,215.02,357.23,0.0,0.029,7.1,0,3
IND-005624,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Coconut Oil,84.0,97.4,11.78,4.92,1.5,0.0,0.0,20.06,0.49,0.49,172.34,229.86,0.0,0.024,5.7,0,3
IND-005625,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Coconut Oil,85.0,151.4,11.03,11.25,1.5,0.0,0.0,18.79,0.46,0.46,161.46,461.22,0.0,0.022,5.3,0,3
IND-005626,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,85.2,137.9,10.88,9.82,1.5,0.0,0.0,18.54,0.45,0.45,159.3,408.7,0.0,0.022,5.2,0,3
IND-005627,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,86.3,129.5,10.07,9.47,1.0,0.0,0.0,17.15,0.42,0.42,147.34,350.79,0.0,0.02,4.8,0,3
IND-005628,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Coconut Oil,80.0,116.8,14.71,6.0,1.0,0.0,0.0,25.05,0.61,0.61,215.24,250.29,0.0,0.03,7.1,0,3
IND-005629,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Coconut Oil,80.0,186.6,14.73,13.74,1.0,0.0,0.0,25.09,0.61,0.61,215.56,484.36,0.0,0.03,7.1,0,3
IND-005630,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Coconut Oil,83.3,159.5,12.29,11.81,1.0,0.0,0.0,20.94,0.51,0.51,179.89,423.7,0.0,0.025,5.9,0,3
IND-005631,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Punjabi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Ghee,85.7,142.3,10.55,10.01,2.5,0.0,0.0,17.98,0.44,0.44,154.45,357.52,0.0,0.021,5.1,0,3
IND-005632,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Punjabi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Ghee,85.3,106.7,10.81,5.94,2.5,0.0,0.0,18.42,0.45,0.45,158.22,241.43,0.0,0.022,5.2,0,3
IND-005633,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Punjabi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Ghee,83.4,187.2,12.23,14.25,2.5,0.0,0.0,20.84,0.51,0.51,179.03,480.49,0.0,0.025,5.9,0,3
IND-005634,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Punjabi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Ghee,83.8,169.5,11.96,12.41,2.5,0.0,0.0,20.37,0.5,0.5,175.04,427.52,0.0,0.024,5.8,0,3
IND-005635,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, South Indian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Ghee,80.4,138.8,14.42,8.35,1.5,0.0,0.0,24.56,0.6,0.6,211.04,331.26,0.0,0.029,6.9,0,3
IND-005636,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, South Indian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Ghee,83.9,97.8,11.86,4.93,1.5,0.0,0.0,20.21,0.49,0.49,173.64,205.18,0.0,0.024,5.7,0,3
IND-005637,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, South Indian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Ghee,85.5,149.5,10.65,11.22,1.5,0.0,0.0,18.14,0.44,0.44,155.85,434.86,0.0,0.021,5.1,0,3
IND-005638,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, South Indian Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Ghee,84.0,142.1,11.77,9.89,1.5,0.0,0.0,20.05,0.49,0.49,172.24,386.84,0.0,0.024,5.7,0,3
IND-005639,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Bengali Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Ghee,81.9,144.2,13.36,8.75,3.0,0.0,0.0,22.76,0.55,0.55,195.52,347.49,0.0,0.027,6.4,0,3
IND-005640,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Bengali Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Ghee,84.7,103.6,11.29,5.16,3.0,0.0,0.0,19.23,0.47,0.47,165.23,223.14,0.0,0.023,5.4,0,3
IND-005641,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Bengali Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Ghee,82.5,172.6,12.87,12.13,3.0,0.0,0.0,21.92,0.53,0.53,188.29,462.74,0.0,0.026,6.2,0,3
IND-005642,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Bengali Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Ghee,83.8,154.5,11.92,10.53,3.0,0.0,0.0,20.31,0.49,0.49,174.5,407.39,0.0,0.024,5.7,0,3
IND-005643,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Gujarati Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Ghee,83.4,133.8,12.22,7.66,4.0,0.0,0.0,20.81,0.51,0.51,178.81,333.44,0.0,0.025,5.9,0,3
IND-005644,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Gujarati Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Ghee,82.7,109.6,12.76,4.73,4.0,0.0,0.0,21.74,0.53,0.53,186.79,218.37,0.0,0.026,6.1,0,3
IND-005645,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Gujarati Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Ghee,85.0,154.8,11.02,10.52,4.0,0.0,0.0,18.78,0.46,0.46,161.35,446.19,0.0,0.022,5.3,0,3
IND-005646,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Gujarati Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Ghee,86.2,138.8,10.17,9.13,4.0,0.0,0.0,17.33,0.42,0.42,148.85,391.16,0.0,0.02,4.9,0,3
IND-005647,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Maharashtrian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Ghee,80.0,140.1,14.7,8.37,1.5,0.0,0.0,25.04,0.61,0.61,215.13,357.26,0.0,0.029,7.1,0,3
IND-005648,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Maharashtrian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Ghee,86.5,88.5,9.91,4.76,1.5,0.0,0.0,16.89,0.41,0.41,145.07,223.24,0.0,0.02,4.8,0,3
IND-005649,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Maharashtrian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Ghee,83.6,156.4,12.09,11.34,1.5,0.0,0.0,20.6,0.5,0.5,176.98,464.99,0.0,0.024,5.8,0,3
IND-005650,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Maharashtrian Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Ghee,84.9,139.0,11.11,9.84,1.5,0.0,0.0,18.93,0.46,0.46,162.64,409.51,0.0,0.022,5.4,0,3
IND-005651,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Hyderabadi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Ghee,86.0,130.7,10.32,9.49,1.0,0.0,0.0,17.58,0.43,0.43,151.0,351.68,0.0,0.021,5.0,0,3
IND-005652,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Hyderabadi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Ghee,83.3,105.4,12.32,5.79,1.0,0.0,0.0,20.99,0.51,0.51,180.32,241.8,0.0,0.025,5.9,0,3
IND-005653,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Hyderabadi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Ghee,85.8,166.1,10.43,13.37,1.0,0.0,0.0,17.76,0.43,0.43,152.62,469.07,0.0,0.021,5.0,0,3
IND-005654,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Ghee, Hyderabadi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Ghee,81.2,166.8,13.82,11.94,1.0,0.0,0.0,23.54,0.57,0.57,202.2,429.12,0.0,0.028,6.7,0,3
IND-005655,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,81.0,158.7,13.98,10.31,2.5,0.0,0.0,23.82,0.58,0.58,204.68,369.72,0.0,0.028,6.7,0,3
IND-005656,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,81.4,120.4,13.68,6.19,2.5,0.0,0.0,23.3,0.57,0.57,200.15,251.62,0.0,0.027,6.6,0,3
IND-005657,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,81.7,193.1,13.46,14.36,2.5,0.0,0.0,22.93,0.56,0.56,197.03,484.86,0.0,0.027,6.5,0,3
IND-005658,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,86.5,159.8,9.92,12.23,2.5,0.0,0.0,16.9,0.41,0.41,145.18,420.27,0.0,0.02,4.8,0,3
IND-005659,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, South Indian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,85.3,121.7,10.83,8.04,1.5,0.0,0.0,18.45,0.45,0.45,158.55,318.51,0.0,0.022,5.2,0,3
IND-005660,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, South Indian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,85.5,92.1,10.66,4.83,1.5,0.0,0.0,18.15,0.44,0.44,155.96,200.89,0.0,0.021,5.1,0,3
IND-005661,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, South Indian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,80.7,166.5,14.19,11.52,1.5,0.0,0.0,24.18,0.59,0.59,207.7,447.45,0.0,0.028,6.8,0,3
IND-005662,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, South Indian Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,85.8,135.7,10.42,9.78,1.5,0.0,0.0,17.75,0.43,0.43,152.51,382.05,0.0,0.021,5.0,0,3
IND-005663,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Bengali Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,82.9,140.7,12.62,8.69,3.0,0.0,0.0,21.5,0.52,0.52,184.74,344.88,0.0,0.025,6.1,0,3
IND-005664,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Bengali Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,81.8,113.5,13.37,5.34,3.0,0.0,0.0,22.78,0.55,0.55,195.73,230.55,0.0,0.027,6.4,0,3
IND-005665,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Bengali Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,84.0,167.4,11.76,12.04,3.0,0.0,0.0,20.04,0.49,0.49,172.13,458.81,0.0,0.024,5.7,0,3
IND-005666,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Bengali Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,85.8,147.6,10.49,10.41,3.0,0.0,0.0,17.86,0.43,0.43,153.48,402.28,0.0,0.021,5.0,0,3
IND-005667,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,85.4,126.6,10.72,7.53,4.0,0.0,0.0,18.25,0.44,0.44,156.82,328.09,0.0,0.021,5.2,0,3
IND-005668,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,86.2,97.1,10.14,4.51,4.0,0.0,0.0,17.28,0.42,0.42,148.42,209.05,0.0,0.02,4.9,0,3
IND-005669,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,86.5,149.6,9.94,10.43,4.0,0.0,0.0,16.94,0.41,0.41,145.51,442.35,0.0,0.02,4.8,0,3
IND-005670,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,81.7,154.7,13.5,9.42,4.0,0.0,0.0,23.0,0.56,0.56,197.56,402.99,0.0,0.027,6.5,0,3
IND-005671,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,83.0,129.8,12.54,8.18,1.5,0.0,0.0,21.36,0.52,0.52,183.55,349.59,0.0,0.025,6.0,0,3
IND-005672,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,80.1,111.2,14.66,5.17,1.5,0.0,0.0,24.97,0.61,0.61,214.49,240.1,0.0,0.029,7.1,0,3
IND-005673,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,86.2,147.4,10.19,11.18,1.5,0.0,0.0,17.36,0.42,0.42,149.17,458.24,0.0,0.02,4.9,0,3
IND-005674,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,81.1,152.4,13.93,10.08,1.5,0.0,0.0,23.74,0.58,0.58,203.92,419.54,0.0,0.028,6.7,0,3
IND-005675,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,86.0,130.6,10.29,9.49,1.0,0.0,0.0,17.53,0.43,0.43,150.57,351.58,0.0,0.021,5.0,0,3
IND-005676,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,82.3,108.8,13.03,5.86,1.0,0.0,0.0,22.19,0.54,0.54,190.67,244.32,0.0,0.026,6.3,0,3
IND-005677,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,82.6,177.5,12.83,13.58,1.0,0.0,0.0,21.85,0.53,0.53,187.76,477.61,0.0,0.026,6.2,0,3
IND-005678,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Groundnut Oil,80.3,170.2,14.53,12.01,1.0,0.0,0.0,24.75,0.6,0.6,212.65,431.66,0.0,0.029,7.0,0,3
IND-005679,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, Punjabi Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Mustard Oil,81.3,157.8,13.8,10.29,2.5,0.0,0.0,23.51,0.57,0.57,201.98,369.06,0.0,0.028,6.6,0,3
IND-005680,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, Punjabi Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Mustard Oil,85.2,106.9,10.86,5.94,2.5,0.0,0.0,18.5,0.45,0.45,158.98,241.62,0.0,0.022,5.2,0,3
IND-005681,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, Punjabi Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Mustard Oil,81.4,194.1,13.68,14.38,2.5,0.0,0.0,23.3,0.57,0.57,200.15,485.62,0.0,0.027,6.6,0,3
IND-005682,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, Punjabi Style) [Restaurant-Style]",Meats/Poultry,Gravy-Stewed,Mustard Oil,84.8,165.8,11.19,12.34,2.5,0.0,0.0,19.06,0.46,0.46,163.72,424.77,0.0,0.022,5.4,0,3
IND-005683,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, South Indian Style) [Home-Style]",Meats/Poultry,Gravy-Stewed,Mustard Oil,82.4,131.7,12.93,8.22,1.5,0.0,0.0,22.03,0.54,0.54,189.26,325.98,0.0,0.026,6.2,0,3
IND-005684,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, South Indian Style) [Low-Oil (Light)]",Meats/Poultry,Gravy-Stewed,Mustard Oil,83.6,98.9,12.09,4.95,1.5,0.0,0.0,20.6,0.5,0.5,176.98,205.99,0.0,0.024,5.8,0,3
IND-005685,Fish (Rohu),"Fish (Rohu) (Gravy-Stewed in Mustard Oil, South Indian Style) [Rich/Festive]",Meats/Poultry,Gravy-Stewed,Mustard Oil,86.5,146.0,9.91,11.15,1.5,0.0,0.0,16.89,0.41,0.41,145.07,432.24,0.0,0.02,4.8,0,3
